"v1013","mes_nome","faixa_etaria","raca","faixa_renda","plano_saude","n_amostra","populacao_estimada","pct_diabetes","pct_hipertensao","pct_asma","pct_doenca_coracao","pct_depressao","pct_cancer","pct_alguma_comorbidade","pct_internado_entre_atendidos","pct_entubado_entre_internados"
"11","Novembro","40-49","Parda","2 a 4 SM",,"3","788.0",,"0.0","0.0","0.0","0.0","0.0","0.0",,
"9","Setembro","0-17","Parda","1 a 2 SM",,"1","503.0",,,,,,,,,
"10","Outubro","18-29",,"Ate 1 SM","Nao","6","2483.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"10","Outubro","18-29",,"Sem informacao","Sim","2","2965.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"9","Setembro","0-17","Branca","Acima 4 SM","Sim","2","1089.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"10","Outubro","40-49","Parda","2 a 4 SM",,"3","3869.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"10","Outubro","50-59","Branca","Acima 4 SM",,"5","1780.0",,,,,,,,,
"10","Outubro","30-39",,"2 a 4 SM","Nao","1","1792.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"10","Outubro","40-49","Parda","1 a 2 SM",,"2","1780.0",,,,,,,,,
"10","Outubro","60+","Preta","Sem informacao",,"6","4607.0","0.0","100.0","0.0","100.0","0.0","0.0","100.0",,
"9","Setembro","40-49","Indigena","2 a 4 SM","Sim","4","1514.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"10","Outubro","18-29","Branca","2 a 4 SM",,"3","1614.0",,,,,,,,,
"11","Novembro","50-59","Parda","1 a 2 SM",,"3","2036.0","0.0","100.0","0.0","0.0","0.0","0.0","100.0",,
"11","Novembro","18-29","Indigena","Sem informacao","Sim","9","4068.0","0.0","0.0","0.0","0.0","0.0","8.672","8.672",,
"11","Novembro","0-17","Branca","2 a 4 SM","Sim","1","350.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"11","Novembro","30-39","Preta","Sem informacao",,"5","2853.0",,,,,,,,,
"10","Outubro","0-17","Indigena","Sem informacao",,"2","863.0",,,,,,,,,
"10","Outubro","30-39",,"Ate 1 SM","Nao","1","358.0",,,,,,,,,
"11","Novembro","30-39","Indigena","Ate 1 SM","Sim","5","5100.0","0.0","11.2601","13.9889","0.0","0.0","0.0","25.249",,
"10","Outubro","40-49","Branca","Ate 1 SM",,"3","1023.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"10","Outubro","0-17","Branca","Ate 1 SM",,"1","295.0",,,,,,,,,
"11","Novembro","50-59","Indigena","Sem informacao","Sim","6","2379.0","0.0","70.6812","0.0","11.593","0.0","0.0","70.6812",,
"10","Outubro","18-29","Branca","Ate 1 SM",,"7","4634.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"11","Novembro","30-39","Preta","2 a 4 SM",,"2","700.0",,,,,,,,,
"11","Novembro","50-59",,"Sem informacao","Sim","1","350.0",,,,,,,,,
"11","Novembro","50-59","Indigena","1 a 2 SM","Sim","4","1757.0","0.0","37.3987","9.1565","0.0","0.0","0.0","46.5552",,
"10","Outubro","50-59","Preta","1 a 2 SM",,"1","334.0",,,,,,,,,
"10","Outubro","30-39","Branca","2 a 4 SM",,"4","2056.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"10","Outubro","60+","Indigena","1 a 2 SM","Sim","4","1190.0","24.0141","15.4716","0.0","0.0","0.0","0.0","39.4857",,
"10","Outubro","30-39","Parda","2 a 4 SM",,"3","2089.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"9","Setembro","0-17","Amarela","Sem informacao",,"2","430.0",,,,,,,,,
"9","Setembro","18-29","Preta","Ate 1 SM",,"2","1316.0","0.0","0.0","100.0","0.0","0.0","0.0","100.0",,
"11","Novembro","18-29",,"Sem informacao","Nao","5","2046.0","0.0","0.0","0.0","0.0","27.7605","0.0","27.7605",,
"9","Setembro","18-29","Preta","2 a 4 SM",,"1","353.0",,,,,,,,,
"9","Setembro","18-29","Preta","1 a 2 SM",,"1","369.0",,,,,,,,,
"9","Setembro","18-29","Indigena","Ate 1 SM","Sim","2","1754.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"11","Novembro","40-49",,"Ate 1 SM","Sim","1","326.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"11","Novembro","60+",,"2 a 4 SM",,"1","206.0",,,,,,,,,
"11","Novembro","60+",,"Sem informacao","Nao","2","1411.0","66.1243","66.1243","0.0","0.0","0.0","0.0","66.1243",,
"10","Outubro","30-39","Indigena","Acima 4 SM","Nao","7","3514.0","18.3755","0.0","0.0","0.0","0.0","0.0","18.3755","0.0",
"10","Outubro","0-17","Branca","Acima 4 SM","Sim","2","1131.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"11","Novembro","18-29",,"Sem informacao",,"4","2850.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"10","Outubro","0-17","Parda","2 a 4 SM","Nao","2","499.0","0.0","0.0","63.4724","0.0","0.0","0.0","63.4724",,
"11","Novembro","30-39","Indigena","Sem informacao","Sim","2","853.0","0.0","43.1407","43.1407","43.1407","43.1407","0.0","43.1407",,
"9","Setembro","0-17","Amarela","Ate 1 SM","Sim","1","1293.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"10","Outubro","0-17",,"Sem informacao",,"3","1331.0",,,,,,,,,
"10","Outubro","30-39","Amarela","Sem informacao",,"1","486.0",,,,,,,,,
"9","Setembro","18-29",,"1 a 2 SM","Nao","1","292.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"10","Outubro","40-49","Indigena","Ate 1 SM","Sim","2","1219.0","0.0","0.0","55.0883","0.0","0.0","0.0","55.0883",,
"10","Outubro","18-29","Indigena","Acima 4 SM","Nao","3","927.0","0.0","0.0","31.9674","0.0","0.0","0.0","31.9674",,
"9","Setembro","30-39","Parda","Acima 4 SM",,"1","306.0",,,,,,,,,
"9","Setembro","50-59","Indigena","Ate 1 SM","Sim","1","163.0","0.0","0.0","100.0","0.0","0.0","0.0","100.0",,
"10","Outubro","60+","Branca","Acima 4 SM",,"1","513.0",,,,,,,,,
"11","Novembro","18-29","Indigena","Sem informacao",,"1","301.0",,,,,,,,,
"11","Novembro","18-29","Indigena","Acima 4 SM","Nao","2","440.0","0.0","0.0","67.4936","0.0","0.0","0.0","67.4936",,
"10","Outubro","60+","Indigena","2 a 4 SM","Sim","1","213.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"10","Outubro","50-59",,"1 a 2 SM","Nao","1","347.0","0.0","100.0","100.0","0.0","0.0","0.0","100.0",,
"11","Novembro","0-17","Amarela","1 a 2 SM","Nao","1","387.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"10","Outubro","50-59","Branca","Ate 1 SM","Nao","2566","1150607.0","9.6018","27.3261","3.745","3.8811","4.7543","1.2294","37.0947","14.8781","0.0"
"10","Outubro","0-17","Parda","Ate 1 SM","Sim","60","42647.0","0.0","0.0","1.9262","2.8203","2.0459","0.0","6.7924","0.0",
"10","Outubro","18-29","Indigena","Sem informacao","Nao","146","54675.0","0.0","1.2058","4.4156","0.436","1.7422","0.0","6.5938",,
"9","Setembro","18-29","Parda","1 a 2 SM","Sim","1196","943578.0","0.1322","1.3074","5.9213","0.6882","1.8578","0.2076","9.7447","0.0",
"9","Setembro","30-39","Preta","1 a 2 SM","Nao","1081","712042.0","0.8367","5.6796","4.2035","0.9884","1.0386","0.1948","11.4322","12.9956","0.0"
"9","Setembro","60+","Parda","1 a 2 SM","Nao","1019","443938.0","12.7017","34.5083","3.3193","4.4091","1.8835","0.9853","42.5268","0.0",
"9","Setembro","60+","Branca","Acima 4 SM","Sim","1009","556891.0","16.9391","38.0373","6.7342","8.5339","5.6638","5.302","56.4591","0.0",
"9","Setembro","18-29","Preta","Ate 1 SM","Sim","161","133655.0","3.3194","4.3736","9.6896","0.0","2.1313","0.0","15.7492",,
"10","Outubro","30-39","Parda","Ate 1 SM","Nao","5981","3108062.0","1.5545","4.7597","3.7106","0.7708","2.1907","0.2181","11.3465","9.678","0.0"
"10","Outubro","50-59","Parda","Ate 1 SM","Nao","4171","1761610.0","9.2227","24.2716","3.678","2.5041","3.2539","0.6295","32.8057","9.2859","0.0"
"10","Outubro","60+","Branca","2 a 4 SM","Sim","664","386385.0","15.2821","35.989","4.1643","6.4373","3.0595","5.858","48.7447","0.0",
"10","Outubro","18-29","Parda","2 a 4 SM","Sim","429","336733.0","0.215","0.653","7.2834","1.1163","1.201","0.4284","10.3244","0.0",
"10","Outubro","0-17","Amarela","Ate 1 SM","Nao","3","1812.0","0.0","0.0","27.1903","0.0","0.0","0.0","27.1903",,
"10","Outubro","60+","Branca","Acima 4 SM","Nao","248","111581.0","13.7643","27.2326","5.7054","8.9856","2.7702","3.6495","45.403",,
"10","Outubro","60+","Branca","Ate 1 SM","Sim","356","187107.0","18.6226","35.8594","3.499","8.837","9.6718","7.2707","56.0912","0.0",
"10","Outubro","30-39","Indigena","Sem informacao","Nao","106","45971.0","2.2441","4.1351","7.693","2.5534","2.6137","0.0","18.7739",,
"10","Outubro","50-59","Preta","Ate 1 SM","Sim","84","45102.0","12.0499","34.7409","2.0252","1.8067","6.4357","0.0","46.3787","0.0",
"9","Setembro","50-59","Parda","2 a 4 SM","Nao","1127","519172.0","9.1477","25.1866","2.7236","2.8753","3.0953","0.6518","34.3599","32.6125","95.9356"
"9","Setembro","30-39","Branca","2 a 4 SM","Sim","2141","1608562.0","1.5979","5.6713","5.9546","0.8071","2.7921","0.5848","14.8849","12.7129","0.0"
"9","Setembro","40-49","Branca","2 a 4 SM","Nao","1908","1061835.0","3.1832","12.065","3.3885","1.0552","3.373","0.6907","19.0426","38.2589","30.7529"
"9","Setembro","40-49","Branca","Sem informacao","Sim","1391","934189.0","5.2269","13.0772","6.5302","2.5461","7.2808","1.4906","25.6539","44.1566","29.6653"
"9","Setembro","18-29","Preta","2 a 4 SM","Nao","114","78670.0","0.4272","2.2177","6.9515","1.0125","0.4272","0.0","9.2453",,
"9","Setembro","60+","Indigena","Sem informacao","Sim","20","8378.0","19.1779","34.9115","18.0443","18.3836","8.4413","5.172","45.9667",,
"9","Setembro","60+","Preta","1 a 2 SM","Sim","75","37525.0","12.7031","38.016","6.4214","6.798","2.7296","3.2652","52.3422",,
"9","Setembro","18-29","Amarela","Ate 1 SM","Nao","53","30503.0","0.0","0.0","0.6403","0.0","1.8305","0.0","2.4708",,
"10","Outubro","18-29","Parda","2 a 4 SM","Nao","643","400609.0","0.1015","2.1451","3.9694","0.2816","0.9942","0.3487","7.5438","0.0",
"10","Outubro","40-49","Branca","Sem informacao","Nao","5306","2672801.0","5.8119","16.0216","5.137","2.5301","7.1575","1.4734","27.4768","2.6077","100.0"
"10","Outubro","40-49","Parda","2 a 4 SM","Sim","1045","657464.0","3.513","14.5419","5.4748","0.8614","2.2581","0.7548","24.2074","0.0",
"10","Outubro","30-39","Amarela","Sem informacao","Nao","81","55327.0","0.6804","10.5948","10.5135","1.0333","3.1213","0.7118","19.8509",,
"10","Outubro","50-59","Amarela","1 a 2 SM","Nao","36","16238.0","23.065","26.0955","0.0","1.8468","4.4467","0.0","38.7275",,
"10","Outubro","50-59","Amarela","Ate 1 SM","Sim","1","453.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"10","Outubro","18-29","Amarela","Sem informacao","Sim","41","39318.0","0.0","0.0","4.5528","0.0","1.3967","0.0","4.5528",,
"10","Outubro","30-39","Indigena","Ate 1 SM","Nao","49","16364.0","6.872","15.6614","0.0","0.0","3.1778","0.0","25.7113","0.0",
"10","Outubro","30-39","Preta","Sem informacao",,"9","5832.0",,,,,,,,,
"9","Setembro","40-49","Branca","Ate 1 SM","Nao","2912","1378389.0","4.0948","12.8325","3.7153","1.739","4.2374","1.0178","22.295","0.0",
"9","Setembro","30-39","Parda","Sem informacao","Nao","10615","5382419.0","2.0623","6.4778","3.9543","0.8979","3.2928","0.4212","14.2597","3.4496","0.0"
"9","Setembro","40-49","Branca","Acima 4 SM","Nao","609","341561.0","1.0221","11.706","5.1599","2.2068","4.7761","1.3643","20.5988","0.0",
"9","Setembro","18-29","Branca","Ate 1 SM","Nao","3394","2007907.0","0.5305","1.367","6.5856","0.3953","2.244","0.2924","10.8909","0.0",
"9","Setembro","30-39","Branca","Acima 4 SM","Sim","1987","1626044.0","1.1742","4.6392","5.9336","1.184","3.461","0.6087","15.2483","3.3708","0.0"
"9","Setembro","50-59","Preta","1 a 2 SM","Nao","661","361812.0","8.2882","30.4161","2.7446","4.1345","3.8204","0.5153","37.922","0.0",
"10","Outubro","50-59","Parda","1 a 2 SM","Nao","3185","1495718.0","9.1344","24.2665","3.4378","2.6492","1.9104","0.4062","32.5215","0.0",
"10","Outubro","18-29","Parda","1 a 2 SM","Nao","4306","2825271.0","0.6175","1.2885","4.4588","0.3147","1.2824","0.1232","7.4709","9.4631","0.0"
"10","Outubro","50-59","Indigena","Ate 1 SM","Nao","41","15781.0","11.0625","17.5855","2.3825","1.2163","11.3437","11.0625","27.2859","0.0",
"10","Outubro","30-39","Amarela","Acima 4 SM","Sim","49","43330.0","0.0","0.0","1.0895","3.666","0.0","0.0","4.7556","0.0",
"9","Setembro","60+","Branca","Sem informacao","Nao","18043","7872025.0","21.4843","48.0918","5.8581","11.5119","6.521","4.3572","61.6407","31.0695","21.6576"
"9","Setembro","40-49","Preta","Ate 1 SM","Sim","109","65065.0","6.2537","21.7557","5.3419","2.188","0.5151","1.1091","32.8909",,
"10","Outubro","30-39","Parda","1 a 2 SM","Nao","4993","3116769.0","1.0129","4.6947","3.827","0.5672","1.4009","0.4919","10.7186","1.7519","0.0"
"10","Outubro","60+","Preta","1 a 2 SM","Nao","237","121169.0","16.5737","42.7328","8.5852","7.5054","2.097","1.2717","55.3451",,
"10","Outubro","50-59","Preta","1 a 2 SM","Nao","668","359184.0","7.8715","31.1029","2.1999","4.496","3.338","0.5814","38.3545","0.0",
"10","Outubro","18-29","Parda","Ate 1 SM","Sim","799","552957.0","1.3048","1.6424","6.7828","0.6024","2.0333","0.02","11.6431","0.0",
"10","Outubro","60+","Preta","2 a 4 SM","Sim","51","27794.0","17.3968","32.312","2.8666","4.8242","1.841","6.6113","45.427","0.0",
"10","Outubro","40-49","Branca","Acima 4 SM","Nao","571","330088.0","1.598","14.0221","6.6696","2.3989","5.4574","1.3569","23.1506","0.0",
"10","Outubro","60+","Indigena","Sem informacao","Nao","160","57835.0","16.2577","49.6993","2.2435","12.4896","3.4517","3.2445","57.1632","31.4135","0.0"
"10","Outubro","30-39",,"Acima 4 SM","Nao","1","604.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"10","Outubro","50-59","Indigena","2 a 4 SM","Nao","8","3247.0","0.0","29.805","0.0","0.0","0.0","0.0","29.805",,
"9","Setembro","40-49","Branca","1 a 2 SM","Sim","1567","1084078.0","3.6828","15.0203","5.9857","3.5799","4.3649","0.9229","27.2975","0.0",
"9","Setembro","30-39","Amarela","2 a 4 SM","Sim","36","36381.0","1.2263","7.4893","0.8778","0.0","0.0","5.9088","14.276",,
"9","Setembro","0-17","Branca","Ate 1 SM","Sim","72","45742.0","1.6723","0.6583","14.3478","0.6583","1.791","0.6583","16.4945",,
"10","Outubro","18-29","Preta","1 a 2 SM","Nao","802","627235.0","0.544","1.8598","4.0369","0.3447","2.0387","0.0","8.0298","0.0",
"10","Outubro","60+","Parda","1 a 2 SM","Sim","298","153449.0","15.6702","42.2352","3.5774","5.0781","3.9879","3.362","49.8915","0.0",
"10","Outubro","60+","Preta","Acima 4 SM","Sim","42","23715.0","20.3802","60.3987","2.7608","3.5702","0.0","0.0","69.4523",,
"10","Outubro","0-17","Branca","1 a 2 SM","Nao","62","30818.0","0.0","0.0","1.6481","0.0","5.2543","0.0","6.9025",,
"9","Setembro","60+","Branca","Sem informacao","Sim","9346","4949631.0","21.0579","47.1989","6.2941","13.7155","7.7971","6.5097","63.2691","30.2556","30.0029"
"9","Setembro","30-39","Branca","Sem informacao","Nao","5376","3042022.0","2.183","6.2501","5.5481","0.6856","4.9285","0.4239","15.8042","0.0",
"9","Setembro","0-17","Amarela","Sem informacao","Nao","307","181531.0","0.0","0.0","4.8478","0.0","0.36","0.0","4.9362","0.0",
"9","Setembro","30-39","Branca","Ate 1 SM","Sim","488","324897.0","1.5367","5.4887","7.0944","1.0472","3.6335","0.6032","17.0673","26.5355","0.0"
"9","Setembro","30-39","Parda","Sem informacao","Sim","915","567939.0","3.4499","7.9496","8.6028","1.9396","4.2529","1.182","22.6023","0.0",
"9","Setembro","60+","Branca","2 a 4 SM","Sim","693","395211.0","12.6792","33.424","4.4546","5.3421","3.4024","5.257","45.9822","0.0",
"9","Setembro","30-39","Amarela","1 a 2 SM","Sim","32","30204.0","0.0","0.0","8.5355","4.5953","0.6659","0.0","13.7967",,
"9","Setembro","40-49","Preta","Acima 4 SM","Sim","184","121115.0","7.1997","17.8879","9.0408","0.9937","2.6693","0.4944","29.5585","0.0",
"9","Setembro","0-17","Amarela","Sem informacao","Sim","106","88037.0","0.0","0.0","3.2414","0.0","0.0","0.0","3.2414",,
"9","Setembro","18-29","Amarela","Ate 1 SM","Sim","12","7704.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"10","Outubro","50-59","Parda","Acima 4 SM","Sim","579","296126.0","9.8968","25.0566","4.0943","4.7649","3.4296","2.3281","37.5256","43.2014","0.0"
"10","Outubro","30-39","Parda","1 a 2 SM","Sim","1503","1055133.0","1.5503","6.2147","5.1881","0.8096","1.6362","0.2046","14.2499","0.0",
"10","Outubro","60+","Branca","Acima 4 SM","Sim","991","547599.0","15.9368","38.3241","7.1532","8.6352","5.5726","5.5309","57.3554","45.4602","0.0"
"9","Setembro","30-39","Preta","Ate 1 SM","Nao","1084","613282.0","1.4643","8.2983","2.4298","1.0324","2.6322","0.212","13.7737","0.0",
"9","Setembro","0-17","Parda","Sem informacao",,"138","76378.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"9","Setembro","50-59","Preta","1 a 2 SM","Sim","196","129652.0","7.6457","26.185","4.1611","3.763","6.6901","3.3964","38.7804","0.0",
"9","Setembro","50-59","Amarela","1 a 2 SM","Sim","16","9062.0","0.0","11.5615","0.0","0.0","5.6914","0.0","17.2529",,
"10","Outubro","18-29","Preta","Ate 1 SM","Nao","1150","740836.0","0.6653","2.1398","5.9281","0.6003","2.0974","0.1928","9.5916","0.0",
"10","Outubro","30-39","Preta","Sem informacao","Nao","1623","935250.0","2.8293","7.4572","4.3234","0.8644","3.3102","0.5525","16.5298","18.4808","0.0"
"10","Outubro","60+","Parda","Acima 4 SM","Nao","139","50031.0","13.7027","26.7362","9.3327","7.9194","1.6058","0.5495","40.0215","0.0",
"10","Outubro","50-59","Parda","Sem informacao","Sim","1339","670505.0","15.1028","36.717","6.2794","4.5319","7.5199","2.9545","49.0025","0.0",
"10","Outubro","60+","Parda","2 a 4 SM","Sim","247","125217.0","19.0937","43.0101","1.1554","6.1545","2.6277","1.2629","52.8046","0.0",
"10","Outubro","40-49","Amarela","Ate 1 SM","Nao","35","17108.0","5.5776","8.3087","6.5468","2.0275","4.3125","0.0","22.9187",,
"10","Outubro","50-59","Indigena","1 a 2 SM","Nao","27","12059.0","1.78","32.2746","1.9505","0.0","0.0","0.0","32.2746",,
"9","Setembro","40-49","Parda","Ate 1 SM","Nao","5653","2552524.0","5.1051","14.6764","3.5778","1.5539","2.7736","0.4082","22.2166","7.0207","0.0"
"9","Setembro","50-59","Parda","1 a 2 SM","Sim","825","444055.0","8.7961","27.6472","3.7645","4.2563","3.1696","1.3092","39.6613","0.0",
"9","Setembro","18-29","Amarela","1 a 2 SM","Sim","25","23739.0","0.0","4.4721","0.0","0.0","2.9223","0.0","7.3944",,
"10","Outubro","0-17","Branca","Sem informacao","Sim","10270","8084960.0","0.1931","0.1215","8.1884","0.3102","0.349","0.0369","8.902","7.9827","0.0"
"10","Outubro","30-39","Branca","Sem informacao","Sim","1148","836844.0","1.9456","4.7582","6.0923","1.2253","5.0866","2.1974","18.0879","4.4054","0.0"
"10","Outubro","50-59","Preta","Acima 4 SM","Sim","111","69092.0","17.4044","39.7053","3.6589","6.4394","0.2528","0.9688","47.3648","0.0",
"10","Outubro","40-49","Branca","Acima 4 SM","Sim","2128","1534692.0","2.246","10.4082","5.3155","1.5376","3.4487","1.5194","20.5658","13.4653","0.0"
"10","Outubro","40-49","Preta","1 a 2 SM","Sim","319","231709.0","5.5738","16.3261","7.6515","1.4188","2.3323","0.9034","28.1553","0.0",
"10","Outubro","0-17","Parda","Sem informacao",,"79","50264.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"10","Outubro","0-17",,"Sem informacao","Nao","25","14040.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"9","Setembro","50-59","Branca","1 a 2 SM","Nao","3208","1613624.0","8.432","22.2222","3.458","3.3681","4.12","0.9108","31.519","31.0697","0.0"
"9","Setembro","60+","Parda","Acima 4 SM","Sim","257","102791.0","21.2906","44.0922","6.9263","6.2282","4.1725","2.7513","59.119",,
"9","Setembro","60+","Branca","Ate 1 SM","Sim","348","175397.0","13.3589","38.6174","7.0928","9.1529","9.5822","8.0821","57.2944","0.0",
"9","Setembro","60+","Parda","Ate 1 SM",,"2","478.0",,,,,,,,,
"9","Setembro","0-17","Amarela","Ate 1 SM","Nao","6","4077.0","0.0","0.0","11.5078","0.0","0.0","0.0","11.5078",,
"9","Setembro","50-59","Indigena","Sem informacao","Nao","91","26897.0","11.5427","27.8801","1.7233","8.7486","3.5153","0.0","34.8625","0.0",
"9","Setembro","40-49","Amarela","1 a 2 SM","Nao","65","39772.0","14.1874","13.7958","4.2294","0.0","2.1345","2.1755","31.1952",,
"9","Setembro","60+","Preta","Ate 1 SM","Sim","39","22461.0","7.573","49.9249","1.715","7.4182","0.0","8.4092","57.5536",,
"9","Setembro","40-49","Indigena","Sem informacao","Nao","75","30445.0","2.1741","12.8655","5.5017","0.0","7.5205","0.0","23.0908","0.0",
"9","Setembro","40-49","Indigena","1 a 2 SM","Nao","40","17427.0","0.0","11.6649","1.9377","0.0","3.9819","0.0","17.5845",,
"9","Setembro","30-39","Branca","Sem informacao",,"32","25540.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"9","Setembro","0-17",,"Sem informacao","Nao","16","9303.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"9","Setembro","50-59",,"Sem informacao","Sim","3","1016.0","0.0","38.8833","0.0","38.8833","0.0","0.0","38.8833",,
"9","Setembro","18-29",,"Sem informacao","Sim","5","4355.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"9","Setembro","40-49","Amarela","Ate 1 SM","Nao","37","18032.0","8.8739","16.2593","0.0","1.9404","4.0266","0.0","27.4668",,
"9","Setembro","50-59",,"2 a 4 SM","Sim","1","250.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"10","Outubro","18-29","Indigena","2 a 4 SM","Nao","5","3218.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"9","Setembro","40-49","Indigena","Acima 4 SM","Sim","2","1121.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"10","Outubro","50-59","Indigena","2 a 4 SM","Sim","6","4558.0","0.0","0.0","0.0","0.0","7.4088","0.0","7.4088",,
"10","Outubro","18-29","Amarela","2 a 4 SM","Sim","13","9617.0","0.0","1.7896","0.0","0.0","9.5897","0.0","11.3794",,
"9","Setembro","40-49","Amarela","Acima 4 SM","Sim","42","44979.0","6.8668","16.6035","3.7682","0.0","3.0693","0.0","30.3078","0.0",
"10","Outubro","60+","Amarela","2 a 4 SM","Sim","12","11102.0","36.7218","17.8005","0.0","0.0","2.6711","0.0","45.5753",,
"10","Outubro","50-59","Amarela","2 a 4 SM","Nao","13","6992.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"11","Novembro","30-39","Parda","1 a 2 SM","Nao","5008","3083230.0","1.1166","4.9846","4.3646","0.5842","1.4904","0.3902","11.5849","4.1248","8.5033"
"11","Novembro","0-17","Preta","Sem informacao","Sim","906","686682.0","0.0","0.0969","11.2334","0.8838","0.5104","0.0","12.5968","0.0",
"11","Novembro","40-49","Branca","Acima 4 SM","Nao","587","344113.0","1.3801","13.3364","4.6286","2.2542","5.0087","0.6665","22.5232","0.0",
"11","Novembro","0-17","Preta","Ate 1 SM","Nao","76","41043.0","0.0","0.0","3.3779","0.0","0.0","0.0","3.3779",,
"11","Novembro","60+","Parda","Acima 4 SM","Nao","147","54215.0","14.6402","28.8749","8.3623","7.1511","2.2328","0.5265","40.7461","0.0",
"11","Novembro","60+","Preta","Sem informacao","Nao","3676","1663345.0","23.0504","55.2889","5.2339","10.1028","4.2438","2.6541","65.5108","19.651","10.0924"
"11","Novembro","50-59","Branca","Ate 1 SM","Nao","2582","1159072.0","9.1109","27.2204","3.3844","3.9832","4.6467","1.2702","36.9188","0.0",
"11","Novembro","18-29","Branca","Acima 4 SM","Sim","383","353591.0","0.0","0.8452","6.1961","0.2023","1.7978","0.4965","9.0329","0.0",
"11","Novembro","18-29","Preta","Ate 1 SM","Nao","1156","755961.0","0.6551","2.1227","6.4046","0.6823","2.0126","0.2171","9.9528","0.0",
"11","Novembro","40-49","Indigena","Sem informacao","Nao","72","27420.0","2.0783","13.3755","8.4571","0.0","5.044","0.0","24.2611",,
"11","Novembro","40-49","Parda","1 a 2 SM","Nao","4772","2522160.0","3.4287","13.0581","3.9244","1.1532","2.7186","0.6354","20.657","10.2885","0.0"
"11","Novembro","40-49","Preta","Ate 1 SM","Sim","122","72443.0","7.5304","28.6803","3.8061","1.0386","2.3042","1.0022","34.3454",,
"11","Novembro","50-59","Preta","Sem informacao","Nao","1875","870068.0","14.5385","36.6585","5.4085","4.9754","5.2207","2.3958","46.8336","17.2812","0.0"
"11","Novembro","50-59","Branca","Sem informacao","Nao","7212","3276652.0","12.5318","32.1953","5.7755","5.3989","7.898","2.3286","44.7053","24.1373","0.0"
"11","Novembro","40-49","Preta","Sem informacao","Nao","1594","857515.0","7.2973","20.1269","5.1215","2.7991","4.7222","1.0352","30.675","0.0",
"11","Novembro","18-29","Parda","Ate 1 SM","Sim","818","558673.0","1.0941","1.665","7.1165","0.6942","2.0581","0.0212","12.0227","0.0",
"11","Novembro","0-17","Indigena","Sem informacao","Nao","379","145357.0","0.0","0.0","2.9092","0.3066","0.0537","1.2596","4.5291",,
"11","Novembro","30-39",,"Sem informacao","Nao","3","1010.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"11","Novembro","40-49","Parda","Sem informacao",,"31","19405.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"11","Novembro","40-49","Branca","Sem informacao",,"21","13822.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"11","Novembro","60+","Branca","Sem informacao","Sim","9463","5056849.0","21.2695","47.9048","6.495","13.8309","8.0383","6.8511","64.3507","22.4511","28.4299"
"11","Novembro","50-59","Parda","Ate 1 SM","Sim","458","217110.0","13.265","26.7227","6.3409","4.8001","6.2688","2.1729","39.7308","0.0",
"11","Novembro","40-49","Branca","Acima 4 SM","Sim","2156","1542622.0","2.4893","9.5606","5.1621","1.7127","3.2628","1.6777","19.7897","1.7564","0.0"
"11","Novembro","18-29","Branca","2 a 4 SM","Nao","935","598690.0","0.0832","1.7282","7.1134","0.6145","2.6497","0.0866","11.5218","12.7235","0.0"
"11","Novembro","18-29","Branca","Sem informacao",,"24","16816.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
